measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,150,Oman,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,34,Azerbaijan,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,7,Democratic People's Republic of Korea,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,182,Malawi,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,130,Mexico,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,1.9999271714536464,2.199269703436323,1.8187337879173306
1,Deaths,67,Japan,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,3.999854342907283,4.398539406872636,3.637467575834651
1,Deaths,109,Cuba,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,29.170080277709772,32.077604983456986,26.527271269968523
1,Deaths,205,Côte d'Ivoire,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1986,0.0,0.0,0.0
1,Deaths,374,Niue,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1986,0.0,0.0,0.0
1,Deaths,154,Tunisia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,207,Ghana,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,92,Spain,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,67.99752382942405,74.77516991683504,61.836948789189314
1,Deaths,205,Côte d'Ivoire,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,56.94822619621837,62.62453469580489,51.78871742101425
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,126,Costa Rica,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,8,Taiwan (Province of China),3,Both,22,All ages,945,Conflict and terrorism,1,Number,1986,0.0,0.0,0.0
1,Deaths,181,Madagascar,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1986,0.0,0.0,0.0
1,Deaths,41,Uzbekistan,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,58,Estonia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1986,0.0,0.0,0.0
1,Deaths,14,Maldives,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,214,Nigeria,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,3.999854342907294,4.398539406872648,3.6374675758346626
1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,33,Armenia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.0,0.0,0.0
1,Deaths,55,Slovenia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1986,0.0,0.0,0.0
1,Deaths,175,Burundi,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,90.99668630114097,100.06677150635282,82.75238735023866
1,Deaths,115,Jamaica,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,40,Turkmenistan,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.0,0.0,0.0
1,Deaths,113,Guyana,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.0,0.0,0.0
1,Deaths,48,Hungary,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.9999635857268201,1.099634851718159,0.9093668939586628
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.9999635857268215,1.0996348517181596,0.9093668939586633
1,Deaths,81,Germany,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,66.99756024369724,73.67553506511693,60.92758189523068
1,Deaths,10,Cambodia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,824.9996032003277,869.9985933541685,782.8259594266739
1,Deaths,369,Nauru,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,187,Somalia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,1088.7747279854746,2290.179892553381,437.535905806653
1,Deaths,164,Nepal,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,148,Morocco,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,389.9414625073164,485.23346354522846,310.95800056348736
1,Deaths,151,Qatar,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,206,Gambia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,17,Sri Lanka,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,3882.892927188585,5905.954277682196,2448.3249217566695
1,Deaths,59,Latvia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,193,Botswana,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,2.999890757180469,3.298904555154487,2.7281006818759974
1,Deaths,74,Andorra,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,206,Gambia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1986,0.0,0.0,0.0
1,Deaths,207,Ghana,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,43,Albania,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,186,Seychelles,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,94,Switzerland,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.99996358572682,1.0996348517181582,0.9093668939586624
1,Deaths,35,Georgia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,127,El Salvador,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,3419.8962822360613,4737.91699786185,2413.9331440144892
1,Deaths,190,Uganda,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,1999.4808662042394,3261.733925277334,1153.3591015853642
1,Deaths,146,Lebanon,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,877.3930156074233,1162.7284354856774,651.9936363766335
1,Deaths,190,Uganda,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1986,14847.666584240535,24245.62205069117,8553.183422354596
1,Deaths,200,Benin,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,77,Cyprus,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.9999635857268212,1.0996348517181596,0.9093668939586628
1,Deaths,114,Haiti,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,14.999561637031388,16.288218295426667,13.817363216952756
1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,177,Djibouti,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,9.999635857268238,10.996348517181623,9.093668939586664
1,Deaths,140,Bahrain,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,413,Tokelau,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,112,Grenada,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,216,Senegal,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,1.9999271714536444,2.1992697034363204,1.8187337879173284
1,Deaths,173,Gabon,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,68,Republic of Korea,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,13.999490200175533,15.39488792405428,12.73113651542133
1,Deaths,106,Bahamas,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,8,Taiwan (Province of China),3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,38,Mongolia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,139,Algeria,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1986,0.0,0.0,0.0
1,Deaths,110,Dominica,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,27.999999999999996,27.999999999999982,27.999999999999982
1,Deaths,157,Yemen,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,125,Colombia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,854.4317201215345,1354.5582173050805,511.35635564777
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,670.9755660226989,737.8549855028875,610.1851858462654
1,Deaths,190,Uganda,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,1128.9818072440137,1139.7541660203512,1118.5626034229083
1,Deaths,116,Saint Lucia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.9999635857268246,1.0996348517181633,0.9093668939586667
1,Deaths,49,North Macedonia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.0,0.0,0.0
1,Deaths,58,Estonia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,16,Philippines,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,1808.9875776156205,1854.1552128111211,1766.5372581080467
1,Deaths,27,Samoa,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,15,Myanmar,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,3229.451597227568,9437.282504260433,721.0047578952334
1,Deaths,178,Eritrea,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,10408.787012339013,12588.692165694583,8562.664034734507
1,Deaths,46,Croatia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,145,Kuwait,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.9999635857268215,1.09963485171816,0.9093668939586631
1,Deaths,211,Mali,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,102,United States of America,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,42.07712975610618,46.271163270861265,38.264942183063795
1,Deaths,93,Sweden,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.9999635857268208,1.0996348517181591,0.9093668939586628
1,Deaths,94,Switzerland,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,107,Barbados,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,179,Ethiopia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,49872.997783298466,49874.628644301796,49871.40967682779
1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,118,Suriname,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,5.99978151436094,6.597809110308976,5.456201363751998
1,Deaths,80,France,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,35.99868908616567,39.58685466185388,32.73720818251201
1,Deaths,97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,161.9941008877457,178.1408459783425,147.31743682130409
1,Deaths,191,Zambia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,172,Equatorial Guinea,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,416,Tuvalu,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.0,0.0,0.0
1,Deaths,69,Singapore,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,205,Côte d'Ivoire,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,45,Bulgaria,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,87,Luxembourg,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.9999635857268203,1.0996348517181584,0.9093668939586623
1,Deaths,128,Guatemala,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,1210.9375620157898,1362.687253785573,1075.3262830812719
1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,183,Mauritius,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,6.665837259541864,7.33025389234141,6.061912464479985
1,Deaths,52,Romania,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,99.99635857268254,109.96348517181636,90.93668939586671
1,Deaths,385,Puerto Rico,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,212,Mauritania,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,19.000000000000004,19.000000000000007,19.000000000000007
1,Deaths,17,Sri Lanka,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,6288.928116808527,6564.268450084693,6028.947412428712
1,Deaths,36,Kazakhstan,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,147,Libya,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.0,0.0,0.0
1,Deaths,142,Iran (Islamic Republic of),3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,22250.702524574433,24468.53897529782,20234.789078307662
1,Deaths,18,Thailand,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,41.919674469935,46.09801364548232,38.12175234438697
1,Deaths,34,Azerbaijan,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,2.9998907571804683,3.2989045551544858,2.728100681875996
1,Deaths,53,Serbia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,126,Costa Rica,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,1.9999271714536457,2.1992697034363227,1.8187337879173295
1,Deaths,206,Gambia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,26,Papua New Guinea,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,101,Canada,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,50,Montenegro,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,19,Timor-Leste,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,259.9905322889746,285.90506144672247,236.43539242925334
1,Deaths,180,Kenya,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,6.993000996866809,12.14800620754572,3.7104259748335555
1,Deaths,142,Iran (Islamic Republic of),3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,1098.2320314726974,1207.6981945325865,998.7322194141112
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,606.9778965361828,667.4783549929253,551.9857046329109
1,Deaths,30,Vanuatu,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,18.999308128809677,20.8930621826451,17.27797098521467
1,Deaths,99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.0,0.0,0.0
1,Deaths,522,Sudan,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,2066.324753545911,2272.285457590413,1879.115749676189
1,Deaths,91,Portugal,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,1.9999271714536457,2.1992697034363236,1.81873378791733
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,67,Japan,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,5.9997815143609285,6.597809110308961,5.456201363751986
1,Deaths,141,Egypt,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.9999635857268214,1.0996348517181591,0.9093668939586639
1,Deaths,127,El Salvador,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,5274.99122167784,5320.595460155365,5230.853892985337
1,Deaths,95,United Kingdom,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,203.90505936218153,291.1708113057051,146.85030112902243
1,Deaths,131,Nicaragua,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,61.99875711921832,66.09602544207756,58.1890397864824
1,Deaths,139,Algeria,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,215,Sao Tome and Principe,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,78,Denmark,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,202,Cameroon,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,60,Lithuania,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,11,Indonesia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,134.4271436407991,149.3138152567879,121.03696913432651
1,Deaths,143,Iraq,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,41229.1233417681,45338.631905722614,37493.765142148666
1,Deaths,86,Italy,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,10.999599442995065,12.09598336889977,10.003035833545313
1,Deaths,162,Bhutan,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.0,0.0,0.0
1,Deaths,26,Papua New Guinea,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,26.98775740070029,39.66899937158614,17.748093985120175
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,7.99970868581459,8.797078813745301,7.27493515166933
1,Deaths,88,Malta,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,23,Kiribati,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,50,Montenegro,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.0,0.0,0.0
1,Deaths,178,Eritrea,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,10408.787012339011,12588.69216569458,8562.664034734507
1,Deaths,214,Nigeria,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,80.45885529050962,80.50459164367761,80.4172830053646
1,Deaths,28,Solomon Islands,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,6,China,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,96.17160295344998,105.75749743561714,87.45845660093524
1,Deaths,98,Chile,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,8.999672271541405,9.896713665463457,8.184302045627993
1,Deaths,43,Albania,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,197,Eswatini,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.0,0.0,0.0
1,Deaths,380,Palau,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,115,Jamaica,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,21.338022963107562,23.464888173843537,19.404798276805202
1,Deaths,305,Bermuda,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.0,0.0,0.0
1,Deaths,163,India,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,7961.155490060297,9775.293122192106,6557.3130636645255
1,Deaths,172,Equatorial Guinea,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,212,Mauritania,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,374,Niue,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,154,Tunisia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,130,Mexico,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,2.999890757180464,3.2989045551544796,2.728100681875992
1,Deaths,197,Eswatini,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,3.9998543429072932,4.398539406872647,3.6374675758346626
1,Deaths,18,Thailand,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,93.33050131386885,102.6332092867779,84.87475874404882
1,Deaths,19,Timor-Leste,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,210.99231658835987,232.02295371253237,191.87641462527867
1,Deaths,148,Morocco,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.0,0.0,0.0
1,Deaths,45,Bulgaria,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,169,Central African Republic,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,184,Mozambique,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,3135.1956099731788,3447.6959050208065,2851.1469162368303
1,Deaths,187,Somalia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,10626.7267246104,62146.622796663774,184.9137460942042
1,Deaths,29,Tonga,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,109,Cuba,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,32.48159348758681,35.71919292674104,29.538761413162266
1,Deaths,198,Zimbabwe,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,19.766180202703566,21.73637215042775,17.975364456191567
1,Deaths,33,Armenia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,132,Panama,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,1.9999271714536462,2.199269703436322,1.81873378791733
1,Deaths,136,Paraguay,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,1.4703296426213825,1.6168845962181637,1.33711779037845
1,Deaths,77,Cyprus,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.999963585726821,1.0996348517181593,0.9093668939586631
1,Deaths,108,Belize,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,11.999563028721884,13.195618220617957,10.912402727504
1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,20,Viet Nam,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,5.362124735014653,5.896593958065335,4.876316282812434
1,Deaths,393,Saint Kitts and Nevis,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,160,Afghanistan,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,44552.49695004963,149537.8895661987,7311.641768262938
1,Deaths,196,South Africa,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,365.9941598504264,385.2889798679214,348.0493090765107
1,Deaths,59,Latvia,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,84,Ireland,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.0,0.0,0.0
1,Deaths,367,Monaco,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.0,0.0,0.0
1,Deaths,85,Israel,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,39.99854342907295,43.98539406872651,36.37467575834666
1,Deaths,74,Andorra,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,0.0,0.0,0.0
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.0,0.0,0.0
1,Deaths,85,Israel,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,88.39261849226136,95.02268988457541,82.26521224354012
1,Deaths,82,Greece,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,2.9998907571804674,3.298904555154485,2.728100681875996
1,Deaths,113,Guyana,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,61,Republic of Moldova,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,51,Poland,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.999963585726821,1.099634851718159,0.9093668939586631
1,Deaths,320,Cook Islands,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,0.0,0.0,0.0
1,Deaths,211,Mali,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,131,Nicaragua,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,6741.578977571481,11981.87433964351,3466.9974460727926
1,Deaths,160,Afghanistan,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,5177.744108034396,9415.64494271156,2579.3792564232003
1,Deaths,79,Finland,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,3.9998543429072995,4.398539406872655,3.6374675758346675
1,Deaths,175,Burundi,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,63,Ukraine,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,0.0,0.0,0.0
1,Deaths,121,Bolivia (Plurinational State of),3,Both,22,All ages,945,Conflict and terrorism,1,Number,1988,1.999927171453646,2.1992697034363218,1.8187337879173302
1,Deaths,30,Vanuatu,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,75,Austria,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,2.9998907571804683,3.2989045551544858,2.7281006818759965
1,Deaths,14,Maldives,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,0.0,0.0,0.0
1,Deaths,161,Bangladesh,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1989,210.9962234423039,223.8555430359213,198.99722462254675
1,Deaths,213,Niger,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,199.5337338595164,219.42223794669408,181.45597938740636
1,Deaths,16,Philippines,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1987,4686.746569076222,8712.77471709287,2272.5116673811995
